year,month,day,flow,PET,rain1,rain2,rain3,rain4
2001,9,19,93.4455951,5.17641932270916,0,0,0,0
2001,9,20,88.34856264,5.17641932270916,0,0,0,0
2001,9,21,80.41984548,5.17641932270916,0,0,0,0
2001,9,22,73.90697067,5.71125498007968,10.4844640096029,10.4844640096029,10.4844640096029,10.4844640096029
2001,9,23,72.20795985,5.71125498007968,0,0,0,0
2001,9,24,75.60598149,5.71125498007968,0,0,0,0
2001,9,25,92.02975275,5.71125498007968,0,0,0,0
2001,9,26,93.72876357,5.71125498007968,0,0,0,0
2001,9,27,92.87925816,5.71125498007968,0,0,0,0
2001,9,28,92.31292122,5.71125498007968,0,0,0,0
2001,9,29,92.31292122,5.71125498007968,0,0,0,0
2001,9,30,92.02975275,4.81319721115538,0,0,0,0
2001,10,1,90.33074193,4.81319721115538,0,0,0,0
2001,10,2,73.05746526,4.81319721115538,0,0,0,0
2001,10,3,68.80993821,4.81319721115538,0,0,0,0
2001,10,4,68.80993821,4.81319721115538,0,0,0,0
2001,10,5,69.09310668,4.81319721115538,0,0,0,0
2001,10,6,85.23370947,4.81319721115538,9.47443135579427,9.47443135579427,9.47443135579427,9.47443135579427
2001,10,7,103.63966002,4.81319721115538,0,0,0,0
2001,10,8,83.81786712,3.85993525896414,0,0,0,0
2001,10,9,80.13667701,3.85993525896414,0,0,0,0
2001,10,10,79.57034007,3.85993525896414,0,0,0,0
2001,10,11,81.55251936,3.85993525896414,6.54334179560343,6.54334179560343,6.54334179560343,6.54334179560343
2001,10,12,86.36638335,3.85993525896414,6.54334179560343,6.54334179560343,6.54334179560343,6.54334179560343
2001,10,13,143.84958276,3.85993525896414,17.0491031010946,17.0491031010946,17.0491031010946,17.0491031010946
2001,10,14,322.8120558,3.85993525896414,0,0,0,0
2001,10,15,379.4457498,3.85993525896414,0,0,0,0
2001,10,16,370.9506957,4.49604083665339,0,0,0,0
2001,10,17,362.4556416,4.49604083665339,0,0,0,0
2001,10,18,351.1289028,4.49604083665339,0,0,0,0
2001,10,19,353.9605875,4.49604083665339,0,0,0,0
2001,10,20,336.9704793,4.49604083665339,0,0,0,0
2001,10,21,255.98429688,4.49604083665339,0,0,0,0
2001,10,22,160.83969096,4.49604083665339,0,0,0,0
2001,10,23,100.24163838,4.49604083665339,0,0,0,0
2001,10,24,95.71094286,3.9289093625498,0,0,0,0
2001,10,25,73.90697067,3.9289093625498,0,0,0,0
2001,10,26,51.25349307,3.9289093625498,0,0,0,0
2001,10,27,46.15646061,3.9289093625498,0,0,0,0
2001,10,28,45.3069552,3.9289093625498,0,0,0,0
2001,10,29,45.3069552,3.9289093625498,0,0,0,0
2001,10,30,45.02378673,3.9289093625498,0,0,0,0
2001,10,31,45.02378673,3.9289093625498,0,0,0,0
2001,11,1,45.02378673,4.09524402390438,0,0,0,0
2001,11,2,45.02378673,4.09524402390438,0,0,0,0
2001,11,3,44.74061826,4.09524402390438,0,0,0,0
2001,11,4,44.74061826,4.09524402390438,0,0,0,0
2001,11,5,44.45744979,4.09524402390438,0,0,0,0
2001,11,6,44.17428132,4.09524402390438,0,0,0,0
2001,11,7,44.17428132,4.09524402390438,0,0,0,0
2001,11,8,44.45744979,4.09524402390438,0,0,0,0
2001,11,9,44.45744979,1.43779880478088,0,0,0,0
2001,11,10,44.17428132,1.43779880478088,0,0,0,0
2001,11,11,44.17428132,1.43779880478088,0,0,0,0
2001,11,12,44.17428132,1.43779880478088,0,0,0,0
2001,11,13,45.02378673,1.43779880478088,0,0,0,0
2001,11,14,45.59012367,1.43779880478088,1.01162566741308,1.01162566741308,1.01162566741308,1.01162566741308
2001,11,15,45.59012367,1.43779880478088,0,0,0,0
2001,11,16,45.59012367,1.43779880478088,4.15632931391398,4.15632931391398,4.15632931391398,4.15632931391398
2001,11,17,45.59012367,2.68540836653386,0,0,0,0
2001,11,18,45.59012367,2.68540836653386,0,0,0,0
2001,11,19,45.87329214,2.68540836653386,0,0,0,0
2001,11,20,45.59012367,2.68540836653386,0,0,0,0
2001,11,21,45.3069552,2.68540836653386,0,0,0,0
2001,11,22,45.59012367,2.68540836653386,0,0,0,0
2001,11,23,45.87329214,2.68540836653386,0,0,0,0
2001,11,24,46.15646061,2.68540836653386,0,0,0,0
2001,11,25,45.3069552,2.16185258964143,0,0,0,0
2001,11,26,46.43962908,2.16185258964143,1.69993893305461,1.69993893305461,1.69993893305461,1.69993893305461
2001,11,27,76.73865537,2.16185258964143,13.2902183532715,13.2902183532715,13.2902183532715,13.2902183532715
2001,11,28,163.95454413,2.16185258964143,10.6321744918823,10.6321744918823,10.6321744918823,10.6321744918823
2001,11,29,202.74862452,2.16185258964143,10.6321744918823,10.6321744918823,10.6321744918823,10.6321744918823
2001,11,30,205.01397228,2.16185258964143,0,0,0,0
2001,12,1,203.8812984,2.16185258964143,0,0,0,0
2001,12,2,201.0496137,2.16185258964143,0,0,0,0
2001,12,3,192.83772807,1.45981075697211,0,0,0,0
2001,12,4,185.75851632,1.45981075697211,0,0,0,0
2001,12,5,172.16642976,1.45981075697211,0,0,0,0
2001,12,6,146.68126746,1.45981075697211,0,0,0,0
2001,12,7,119.78026281,1.45981075697211,0,0,0,0
2001,12,8,98.25945909,1.45981075697211,0,0,0,0
2001,12,9,97.97629062,1.45981075697211,0,0,0,0
2001,12,10,97.97629062,1.45981075697211,0,0,0,0
2001,12,11,97.69312215,1.50560258964143,3.7845516204834,3.7845516204834,3.7845516204834,3.7845516204834
2001,12,12,444.5744979,1.50560258964143,15.8553921381632,15.8553921381632,15.8553921381632,15.8553921381632
2001,12,13,889.1489958,1.50560258964143,9.80578454335531,9.80578454335531,9.80578454335531,9.80578454335531
2001,12,14,877.822257,1.50560258964143,0,0,0,0
2001,12,15,804.1984548,1.50560258964143,0,0,0,0
2001,12,16,673.9409586,1.50560258964143,0,0,0,0
2001,12,17,673.9409586,1.50560258964143,8.0803607304891,8.0803607304891,8.0803607304891,8.0803607304891
2001,12,18,620.1389493,1.50560258964143,0,0,0,0
2001,12,19,540.8517777,2.16645916334661,0,0,0,0
2001,12,20,795.7034007,2.16645916334661,0,0,0,0
2001,12,21,815.5251936,2.16645916334661,0,0,0,0
2001,12,22,826.8519324,2.16645916334661,4.05844966570536,4.05844966570536,4.05844966570536,4.05844966570536
2001,12,23,829.6836171,2.16645916334661,0,0,0,0
2001,12,24,826.8519324,2.16645916334661,0,0,0,0
2001,12,25,824.0202477,2.16645916334661,0,0,0,0
2001,12,26,872.1588876,2.16645916334661,0,0,0,0
2001,12,27,971.2678521,1.46790338645418,0,0,0,0
2001,12,28,1010.9114379,1.46790338645418,0,0,0,0
2001,12,29,1076.040186,1.46790338645418,0,0,0,0
2001,12,30,1084.5352401,1.46790338645418,0,0,0,0
2001,12,31,1078.8718707,1.46790338645418,0,0,0,0
2002,1,1,968.4361674,2.04780876494024,0,0,0,0
2002,1,2,753.2281302,2.04780876494024,0,0,0,0
2002,1,3,521.0299848,2.04780876494024,0,0,0,0
2002,1,4,438.9111285,2.04780876494024,0,0,0,0
2002,1,5,334.1387946,2.04780876494024,9.61786842346191,9.61786842346191,9.61786842346191,9.61786842346191
2002,1,6,317.1486864,2.04780876494024,0,0,0,0
2002,1,7,319.9803711,2.04780876494024,0,0,0,0
2002,1,8,305.8219476,2.04780876494024,0,0,0,0
2002,1,9,226.81794447,1.8128735059761,0,0,0,0
2002,1,10,127.14264303,1.8128735059761,0,0,0,0
